Rule,Confidence
"{SREDNJA ŠOLA} => {Okužba s Covid-19}, {Osrednjeslovenska}, {srednje trajanje}",0.75
"{Osrednjeslovenska} => {Okužba s Covid-19}, {SREDNJA ŠOLA}, {srednje trajanje}",1.0
"{srednje trajanje} => {Okužba s Covid-19}, {Osrednjeslovenska}, {SREDNJA ŠOLA}",0.6
"{Okužba s Covid-19} => {Osrednjeslovenska}, {SREDNJA ŠOLA}, {srednje trajanje}",0.75
"{SREDNJA ŠOLA}, {Osrednjeslovenska} => {Okužba s Covid-19}, {srednje trajanje}",1.0
"{SREDNJA ŠOLA}, {srednje trajanje} => {Okužba s Covid-19}, {Osrednjeslovenska}",0.75
"{SREDNJA ŠOLA}, {Okužba s Covid-19} => {Osrednjeslovenska}, {srednje trajanje}",0.75
"{Osrednjeslovenska}, {srednje trajanje} => {Okužba s Covid-19}, {SREDNJA ŠOLA}",1.0
"{Osrednjeslovenska}, {Okužba s Covid-19} => {SREDNJA ŠOLA}, {srednje trajanje}",1.0
"{srednje trajanje}, {Okužba s Covid-19} => {Osrednjeslovenska}, {SREDNJA ŠOLA}",0.75
"{SREDNJA ŠOLA}, {Osrednjeslovenska}, {srednje trajanje} => {Okužba s Covid-19}",1.0
"{SREDNJA ŠOLA}, {Osrednjeslovenska}, {Okužba s Covid-19} => {srednje trajanje}",1.0
"{SREDNJA ŠOLA}, {srednje trajanje}, {Okužba s Covid-19} => {Osrednjeslovenska}",0.75
"{Osrednjeslovenska}, {srednje trajanje}, {Okužba s Covid-19} => {SREDNJA ŠOLA}",1.0
"{srednje trajanje}, {Osrednjeslovenska} => {Okužba s Covid-19}, {SREDNJA ŠOLA}",1.0
"{srednje trajanje}, {SREDNJA ŠOLA} => {Okužba s Covid-19}, {Osrednjeslovenska}",0.75
"{Osrednjeslovenska}, {SREDNJA ŠOLA} => {Okužba s Covid-19}, {srednje trajanje}",1.0
"{Okužba s Covid-19}, {SREDNJA ŠOLA} => {Osrednjeslovenska}, {srednje trajanje}",0.75
"{srednje trajanje}, {Osrednjeslovenska}, {Okužba s Covid-19} => {SREDNJA ŠOLA}",1.0
"{srednje trajanje}, {Osrednjeslovenska}, {SREDNJA ŠOLA} => {Okužba s Covid-19}",1.0
"{srednje trajanje}, {Okužba s Covid-19}, {SREDNJA ŠOLA} => {Osrednjeslovenska}",0.75
"{Osrednjeslovenska}, {Okužba s Covid-19}, {SREDNJA ŠOLA} => {srednje trajanje}",1.0
"{Okužba s Covid-19}, {srednje trajanje} => {Osrednjeslovenska}, {SREDNJA ŠOLA}",0.75
"{Okužba s Covid-19}, {Osrednjeslovenska} => {SREDNJA ŠOLA}, {srednje trajanje}",1.0
"{SREDNJA ŠOLA}, {Okužba s Covid-19}, {srednje trajanje} => {Osrednjeslovenska}",0.75
"{SREDNJA ŠOLA}, {Okužba s Covid-19}, {Osrednjeslovenska} => {srednje trajanje}",1.0
"{SREDNJA ŠOLA}, {srednje trajanje}, {Osrednjeslovenska} => {Okužba s Covid-19}",1.0
"{Okužba s Covid-19}, {srednje trajanje}, {Osrednjeslovenska} => {SREDNJA ŠOLA}",1.0
"{Okužba s Covid-19}, {srednje trajanje}, {SREDNJA ŠOLA} => {Osrednjeslovenska}",0.75
"{Okužba s Covid-19}, {Osrednjeslovenska}, {SREDNJA ŠOLA} => {srednje trajanje}",1.0
"{Okužba s Covid-19}, {Osrednjeslovenska}, {srednje trajanje} => {SREDNJA ŠOLA}",1.0
"{Osrednjeslovenska}, {srednje trajanje}, {SREDNJA ŠOLA} => {Okužba s Covid-19}",1.0
"{Okužba s Covid-19}, {SREDNJA ŠOLA}, {Osrednjeslovenska} => {srednje trajanje}",1.0
"{Okužba s Covid-19}, {SREDNJA ŠOLA}, {srednje trajanje} => {Osrednjeslovenska}",0.75
"{srednje trajanje}, {SREDNJA ŠOLA}, {Osrednjeslovenska} => {Okužba s Covid-19}",1.0
"{srednje trajanje}, {SREDNJA ŠOLA}, {Okužba s Covid-19} => {Osrednjeslovenska}",0.75
"{srednje trajanje}, {Okužba s Covid-19}, {Osrednjeslovenska} => {SREDNJA ŠOLA}",1.0
"{Osrednjeslovenska}, {SREDNJA ŠOLA}, {Okužba s Covid-19} => {srednje trajanje}",1.0
"{Osrednjeslovenska}, {SREDNJA ŠOLA}, {srednje trajanje} => {Okužba s Covid-19}",1.0
"{Osrednjeslovenska}, {Okužba s Covid-19}, {srednje trajanje} => {SREDNJA ŠOLA}",1.0
