Rule,Confidence
"{5. razred}, {7 days} => {8. razred}",0.6666666666666666
"{5. razred}, {8. razred} => {7 days}",0.8571428571428571
"{7 days}, {8. razred} => {5. razred}",0.8571428571428571
"{2. razred} => {9 days}, {Okužba s Covid-19}",0.8571428571428571
"{9 days} => {2. razred}, {Okužba s Covid-19}",0.5454545454545454
"{Okužba s Covid-19} => {2. razred}, {9 days}",0.5
"{2. razred}, {9 days} => {Okužba s Covid-19}",1.0
"{2. razred}, {Okužba s Covid-19} => {9 days}",1.0
"{9 days}, {Okužba s Covid-19} => {2. razred}",0.5454545454545454
"{6 days} => {7. razred}, {9 days}",0.75
"{7. razred} => {6 days}, {9 days}",0.75
"{9 days} => {6 days}, {7. razred}",0.5454545454545454
"{6 days}, {7. razred} => {9 days}",1.0
"{6 days}, {9 days} => {7. razred}",0.75
"{7. razred}, {9 days} => {6 days}",0.8571428571428571
"{7 days} => {7. razred}, {9 days}",0.5454545454545454
"{7. razred} => {7 days}, {9 days}",0.75
"{9 days} => {7 days}, {7. razred}",0.5454545454545454
"{7 days}, {7. razred} => {9 days}",0.8571428571428571
"{7 days}, {9 days} => {7. razred}",0.75
"{7. razred}, {9 days} => {7 days}",0.8571428571428571
"{2. razred} => {7 days}, {Okužba s Covid-19}",0.8571428571428571
"{7 days} => {2. razred}, {Okužba s Covid-19}",0.5454545454545454
"{Okužba s Covid-19} => {2. razred}, {7 days}",0.5
"{2. razred}, {7 days} => {Okužba s Covid-19}",1.0
"{2. razred}, {Okužba s Covid-19} => {7 days}",1.0
"{7 days}, {Okužba s Covid-19} => {2. razred}",0.5454545454545454
"{2. razred} => {5. razred}, {7 days}",0.8571428571428571
"{5. razred} => {2. razred}, {7 days}",0.5454545454545454
"{7 days} => {2. razred}, {5. razred}",0.5454545454545454
"{2. razred}, {5. razred} => {7 days}",1.0
"{2. razred}, {7 days} => {5. razred}",1.0
"{5. razred}, {7 days} => {2. razred}",0.6666666666666666
"{7. razred} => {9 days}, {Okužba s Covid-19}",0.875
"{9 days} => {7. razred}, {Okužba s Covid-19}",0.6363636363636364
"{Okužba s Covid-19} => {7. razred}, {9 days}",0.5833333333333334
"{7. razred}, {9 days} => {Okužba s Covid-19}",1.0
"{7. razred}, {Okužba s Covid-19} => {9 days}",0.875
"{9 days}, {Okužba s Covid-19} => {7. razred}",0.6363636363636364
"{7 days} => {9 days}, {Okužba s Covid-19}",0.7272727272727273
"{9 days} => {7 days}, {Okužba s Covid-19}",0.7272727272727273
"{Okužba s Covid-19} => {7 days}, {9 days}",0.6666666666666666
"{7 days}, {9 days} => {Okužba s Covid-19}",1.0
"{7 days}, {Okužba s Covid-19} => {9 days}",0.7272727272727273
"{9 days}, {Okužba s Covid-19} => {7 days}",0.7272727272727273
"{7 days} => {8. razred}, {Okužba s Covid-19}",0.5454545454545454
"{8. razred} => {7 days}, {Okužba s Covid-19}",0.75
"{Okužba s Covid-19} => {7 days}, {8. razred}",0.5
"{7 days}, {8. razred} => {Okužba s Covid-19}",0.8571428571428571
"{7 days}, {Okužba s Covid-19} => {8. razred}",0.5454545454545454
"{8. razred}, {Okužba s Covid-19} => {7 days}",0.8571428571428571
"{6 days} => {9 days}, {Okužba s Covid-19}",1.0
"{9 days} => {6 days}, {Okužba s Covid-19}",0.7272727272727273
"{Okužba s Covid-19} => {6 days}, {9 days}",0.6666666666666666
"{6 days}, {9 days} => {Okužba s Covid-19}",1.0
"{6 days}, {Okužba s Covid-19} => {9 days}",1.0
"{9 days}, {Okužba s Covid-19} => {6 days}",0.7272727272727273
"{7. razred} => {9. razred}, {Okužba s Covid-19}",0.75
"{9. razred} => {7. razred}, {Okužba s Covid-19}",0.8571428571428571
"{Okužba s Covid-19} => {7. razred}, {9. razred}",0.5
"{7. razred}, {9. razred} => {Okužba s Covid-19}",1.0
"{7. razred}, {Okužba s Covid-19} => {9. razred}",0.75
"{9. razred}, {Okužba s Covid-19} => {7. razred}",0.8571428571428571
"{3. razred} => {9. razred}, {Okužba s Covid-19}",0.8571428571428571
"{9. razred} => {3. razred}, {Okužba s Covid-19}",0.8571428571428571
"{Okužba s Covid-19} => {3. razred}, {9. razred}",0.5
"{3. razred}, {9. razred} => {Okužba s Covid-19}",1.0
"{3. razred}, {Okužba s Covid-19} => {9. razred}",0.8571428571428571
"{9. razred}, {Okužba s Covid-19} => {3. razred}",0.8571428571428571
"{3. razred} => {6. razred}, {Okužba s Covid-19}",0.8571428571428571
"{6. razred} => {3. razred}, {Okužba s Covid-19}",0.6666666666666666
"{Okužba s Covid-19} => {3. razred}, {6. razred}",0.5
"{3. razred}, {6. razred} => {Okužba s Covid-19}",1.0
"{3. razred}, {Okužba s Covid-19} => {6. razred}",0.8571428571428571
"{6. razred}, {Okužba s Covid-19} => {3. razred}",0.6666666666666666
"{6 days} => {9. razred}, {Okužba s Covid-19}",0.75
"{9. razred} => {6 days}, {Okužba s Covid-19}",0.8571428571428571
"{Okužba s Covid-19} => {6 days}, {9. razred}",0.5
"{6 days}, {9. razred} => {Okužba s Covid-19}",1.0
"{6 days}, {Okužba s Covid-19} => {9. razred}",0.75
"{9. razred}, {Okužba s Covid-19} => {6 days}",0.8571428571428571
"{6 days} => {6. razred}, {Okužba s Covid-19}",1.0
"{6. razred} => {6 days}, {Okužba s Covid-19}",0.8888888888888888
"{Okužba s Covid-19} => {6 days}, {6. razred}",0.6666666666666666
"{6 days}, {6. razred} => {Okužba s Covid-19}",1.0
"{6 days}, {Okužba s Covid-19} => {6. razred}",1.0
"{6. razred}, {Okužba s Covid-19} => {6 days}",0.8888888888888888
"{5. razred} => {9 days}, {Okužba s Covid-19}",0.6363636363636364
"{9 days} => {5. razred}, {Okužba s Covid-19}",0.6363636363636364
"{Okužba s Covid-19} => {5. razred}, {9 days}",0.5833333333333334
"{5. razred}, {9 days} => {Okužba s Covid-19}",1.0
"{5. razred}, {Okužba s Covid-19} => {9 days}",0.7
"{9 days}, {Okužba s Covid-19} => {5. razred}",0.6363636363636364
"{6 days} => {7 days}, {Okužba s Covid-19}",0.875
"{7 days} => {6 days}, {Okužba s Covid-19}",0.6363636363636364
"{Okužba s Covid-19} => {6 days}, {7 days}",0.5833333333333334
"{6 days}, {7 days} => {Okužba s Covid-19}",1.0
"{6 days}, {Okužba s Covid-19} => {7 days}",0.875
"{7 days}, {Okužba s Covid-19} => {6 days}",0.6363636363636364
"{3. razred} => {7 days}, {Okužba s Covid-19}",0.8571428571428571
"{7 days} => {3. razred}, {Okužba s Covid-19}",0.5454545454545454
"{Okužba s Covid-19} => {3. razred}, {7 days}",0.5
"{3. razred}, {7 days} => {Okužba s Covid-19}",0.8571428571428571
"{3. razred}, {Okužba s Covid-19} => {7 days}",0.8571428571428571
"{7 days}, {Okužba s Covid-19} => {3. razred}",0.5454545454545454
"{7 days} => {9. razred}, {Okužba s Covid-19}",0.6363636363636364
"{9. razred} => {7 days}, {Okužba s Covid-19}",1.0
"{Okužba s Covid-19} => {7 days}, {9. razred}",0.5833333333333334
"{7 days}, {9. razred} => {Okužba s Covid-19}",1.0
"{7 days}, {Okužba s Covid-19} => {9. razred}",0.6363636363636364
"{9. razred}, {Okužba s Covid-19} => {7 days}",1.0
"{6 days} => {7. razred}, {Okužba s Covid-19}",0.75
"{7. razred} => {6 days}, {Okužba s Covid-19}",0.75
"{Okužba s Covid-19} => {6 days}, {7. razred}",0.5
"{6 days}, {7. razred} => {Okužba s Covid-19}",1.0
"{6 days}, {Okužba s Covid-19} => {7. razred}",0.75
"{7. razred}, {Okužba s Covid-19} => {6 days}",0.75
"{5. razred} => {9. razred}, {Okužba s Covid-19}",0.6363636363636364
"{9. razred} => {5. razred}, {Okužba s Covid-19}",1.0
"{Okužba s Covid-19} => {5. razred}, {9. razred}",0.5833333333333334
"{5. razred}, {9. razred} => {Okužba s Covid-19}",1.0
"{5. razred}, {Okužba s Covid-19} => {9. razred}",0.7
"{9. razred}, {Okužba s Covid-19} => {5. razred}",1.0
"{7 days} => {7. razred}, {Okužba s Covid-19}",0.5454545454545454
"{7. razred} => {7 days}, {Okužba s Covid-19}",0.75
"{Okužba s Covid-19} => {7 days}, {7. razred}",0.5
"{7 days}, {7. razred} => {Okužba s Covid-19}",0.8571428571428571
"{7 days}, {Okužba s Covid-19} => {7. razred}",0.5454545454545454
"{7. razred}, {Okužba s Covid-19} => {7 days}",0.75
"{4. razred} => {7 days}, {Okužba s Covid-19}",0.875
"{7 days} => {4. razred}, {Okužba s Covid-19}",0.6363636363636364
"{Okužba s Covid-19} => {4. razred}, {7 days}",0.5833333333333334
"{4. razred}, {7 days} => {Okužba s Covid-19}",1.0
"{4. razred}, {Okužba s Covid-19} => {7 days}",0.875
"{7 days}, {Okužba s Covid-19} => {4. razred}",0.6363636363636364
"{2. razred} => {5. razred}, {Okužba s Covid-19}",0.8571428571428571
"{5. razred} => {2. razred}, {Okužba s Covid-19}",0.5454545454545454
"{Okužba s Covid-19} => {2. razred}, {5. razred}",0.5
"{2. razred}, {5. razred} => {Okužba s Covid-19}",1.0
"{2. razred}, {Okužba s Covid-19} => {5. razred}",1.0
"{5. razred}, {Okužba s Covid-19} => {2. razred}",0.6
"{5. razred} => {7 days}, {Okužba s Covid-19}",0.7272727272727273
"{7 days} => {5. razred}, {Okužba s Covid-19}",0.7272727272727273
"{Okužba s Covid-19} => {5. razred}, {7 days}",0.6666666666666666
"{5. razred}, {7 days} => {Okužba s Covid-19}",0.8888888888888888
"{5. razred}, {Okužba s Covid-19} => {7 days}",0.8
"{7 days}, {Okužba s Covid-19} => {5. razred}",0.7272727272727273
"{6 days} => {6. razred}, {8. razred}",0.75
"{6. razred} => {6 days}, {8. razred}",0.6666666666666666
"{8. razred} => {6 days}, {6. razred}",0.75
"{6 days}, {6. razred} => {8. razred}",0.75
"{6 days}, {8. razred} => {6. razred}",0.75
"{6. razred}, {8. razred} => {6 days}",1.0
"{6. razred} => {9 days}, {Okužba s Covid-19}",0.8888888888888888
"{9 days} => {6. razred}, {Okužba s Covid-19}",0.7272727272727273
"{Okužba s Covid-19} => {6. razred}, {9 days}",0.6666666666666666
"{6. razred}, {9 days} => {Okužba s Covid-19}",1.0
"{6. razred}, {Okužba s Covid-19} => {9 days}",0.8888888888888888
"{9 days}, {Okužba s Covid-19} => {6. razred}",0.7272727272727273
"{6 days} => {7. razred}, {9. razred}, {Okužba s Covid-19}",0.75
"{7. razred} => {6 days}, {9. razred}, {Okužba s Covid-19}",0.75
"{9. razred} => {6 days}, {7. razred}, {Okužba s Covid-19}",0.8571428571428571
"{Okužba s Covid-19} => {6 days}, {7. razred}, {9. razred}",0.5
"{6 days}, {7. razred} => {9. razred}, {Okužba s Covid-19}",1.0
"{6 days}, {9. razred} => {7. razred}, {Okužba s Covid-19}",1.0
"{6 days}, {Okužba s Covid-19} => {7. razred}, {9. razred}",0.75
"{7. razred}, {9. razred} => {6 days}, {Okužba s Covid-19}",1.0
"{7. razred}, {Okužba s Covid-19} => {6 days}, {9. razred}",0.75
"{9. razred}, {Okužba s Covid-19} => {6 days}, {7. razred}",0.8571428571428571
"{6 days}, {7. razred}, {9. razred} => {Okužba s Covid-19}",1.0
"{6 days}, {7. razred}, {Okužba s Covid-19} => {9. razred}",1.0
"{6 days}, {9. razred}, {Okužba s Covid-19} => {7. razred}",1.0
"{7. razred}, {9. razred}, {Okužba s Covid-19} => {6 days}",1.0
"{6 days} => {6. razred}, {7 days}, {Okužba s Covid-19}",0.75
"{6. razred} => {6 days}, {7 days}, {Okužba s Covid-19}",0.6666666666666666
"{7 days} => {6 days}, {6. razred}, {Okužba s Covid-19}",0.5454545454545454
"{Okužba s Covid-19} => {6 days}, {6. razred}, {7 days}",0.5
"{6 days}, {6. razred} => {7 days}, {Okužba s Covid-19}",0.75
"{6 days}, {7 days} => {6. razred}, {Okužba s Covid-19}",0.8571428571428571
"{6 days}, {Okužba s Covid-19} => {6. razred}, {7 days}",0.75
"{6. razred}, {7 days} => {6 days}, {Okužba s Covid-19}",0.75
"{6. razred}, {Okužba s Covid-19} => {6 days}, {7 days}",0.6666666666666666
"{7 days}, {Okužba s Covid-19} => {6 days}, {6. razred}",0.5454545454545454
"{6 days}, {6. razred}, {7 days} => {Okužba s Covid-19}",0.8571428571428571
"{6 days}, {6. razred}, {Okužba s Covid-19} => {7 days}",0.75
"{6 days}, {7 days}, {Okužba s Covid-19} => {6. razred}",0.8571428571428571
"{6. razred}, {7 days}, {Okužba s Covid-19} => {6 days}",0.8571428571428571
"{6 days} => {7. razred}, {9 days}, {Okužba s Covid-19}",0.75
"{7. razred} => {6 days}, {9 days}, {Okužba s Covid-19}",0.75
"{9 days} => {6 days}, {7. razred}, {Okužba s Covid-19}",0.5454545454545454
"{Okužba s Covid-19} => {6 days}, {7. razred}, {9 days}",0.5
"{6 days}, {7. razred} => {9 days}, {Okužba s Covid-19}",1.0
"{6 days}, {9 days} => {7. razred}, {Okužba s Covid-19}",0.75
"{6 days}, {Okužba s Covid-19} => {7. razred}, {9 days}",0.75
"{7. razred}, {9 days} => {6 days}, {Okužba s Covid-19}",0.8571428571428571
"{7. razred}, {Okužba s Covid-19} => {6 days}, {9 days}",0.75
"{9 days}, {Okužba s Covid-19} => {6 days}, {7. razred}",0.5454545454545454
"{6 days}, {7. razred}, {9 days} => {Okužba s Covid-19}",1.0
"{6 days}, {7. razred}, {Okužba s Covid-19} => {9 days}",1.0
"{6 days}, {9 days}, {Okužba s Covid-19} => {7. razred}",0.75
"{7. razred}, {9 days}, {Okužba s Covid-19} => {6 days}",0.8571428571428571
"{7 days} => {7. razred}, {9 days}, {Okužba s Covid-19}",0.5454545454545454
"{7. razred} => {7 days}, {9 days}, {Okužba s Covid-19}",0.75
"{9 days} => {7 days}, {7. razred}, {Okužba s Covid-19}",0.5454545454545454
"{Okužba s Covid-19} => {7 days}, {7. razred}, {9 days}",0.5
"{7 days}, {7. razred} => {9 days}, {Okužba s Covid-19}",0.8571428571428571
"{7 days}, {9 days} => {7. razred}, {Okužba s Covid-19}",0.75
"{7 days}, {Okužba s Covid-19} => {7. razred}, {9 days}",0.5454545454545454
"{7. razred}, {9 days} => {7 days}, {Okužba s Covid-19}",0.8571428571428571
"{7. razred}, {Okužba s Covid-19} => {7 days}, {9 days}",0.75
"{9 days}, {Okužba s Covid-19} => {7 days}, {7. razred}",0.5454545454545454
"{7 days}, {7. razred}, {9 days} => {Okužba s Covid-19}",1.0
"{7 days}, {7. razred}, {Okužba s Covid-19} => {9 days}",1.0
"{7 days}, {9 days}, {Okužba s Covid-19} => {7. razred}",0.75
"{7. razred}, {9 days}, {Okužba s Covid-19} => {7 days}",0.8571428571428571
"{6 days} => {6. razred}, {9 days}, {Okužba s Covid-19}",0.875
"{6. razred} => {6 days}, {9 days}, {Okužba s Covid-19}",0.7777777777777778
"{9 days} => {6 days}, {6. razred}, {Okužba s Covid-19}",0.6363636363636364
"{Okužba s Covid-19} => {6 days}, {6. razred}, {9 days}",0.5833333333333334
"{6 days}, {6. razred} => {9 days}, {Okužba s Covid-19}",0.875
"{6 days}, {9 days} => {6. razred}, {Okužba s Covid-19}",0.875
"{6 days}, {Okužba s Covid-19} => {6. razred}, {9 days}",0.875
"{6. razred}, {9 days} => {6 days}, {Okužba s Covid-19}",0.875
"{6. razred}, {Okužba s Covid-19} => {6 days}, {9 days}",0.7777777777777778
"{9 days}, {Okužba s Covid-19} => {6 days}, {6. razred}",0.6363636363636364
"{6 days}, {6. razred}, {9 days} => {Okužba s Covid-19}",1.0
"{6 days}, {6. razred}, {Okužba s Covid-19} => {9 days}",0.875
"{6 days}, {9 days}, {Okužba s Covid-19} => {6. razred}",0.875
"{6. razred}, {9 days}, {Okužba s Covid-19} => {6 days}",0.875
"{6 days} => {7 days}, {9. razred}, {Okužba s Covid-19}",0.75
"{7 days} => {6 days}, {9. razred}, {Okužba s Covid-19}",0.5454545454545454
"{9. razred} => {6 days}, {7 days}, {Okužba s Covid-19}",0.8571428571428571
"{Okužba s Covid-19} => {6 days}, {7 days}, {9. razred}",0.5
"{6 days}, {7 days} => {9. razred}, {Okužba s Covid-19}",0.8571428571428571
"{6 days}, {9. razred} => {7 days}, {Okužba s Covid-19}",1.0
"{6 days}, {Okužba s Covid-19} => {7 days}, {9. razred}",0.75
"{7 days}, {9. razred} => {6 days}, {Okužba s Covid-19}",0.8571428571428571
"{7 days}, {Okužba s Covid-19} => {6 days}, {9. razred}",0.5454545454545454
"{9. razred}, {Okužba s Covid-19} => {6 days}, {7 days}",0.8571428571428571
"{6 days}, {7 days}, {9. razred} => {Okužba s Covid-19}",1.0
"{6 days}, {7 days}, {Okužba s Covid-19} => {9. razred}",0.8571428571428571
"{6 days}, {9. razred}, {Okužba s Covid-19} => {7 days}",1.0
"{7 days}, {9. razred}, {Okužba s Covid-19} => {6 days}",0.8571428571428571
"{6 days} => {7 days}, {8. razred}, {Okužba s Covid-19}",0.75
"{7 days} => {6 days}, {8. razred}, {Okužba s Covid-19}",0.5454545454545454
"{8. razred} => {6 days}, {7 days}, {Okužba s Covid-19}",0.75
"{Okužba s Covid-19} => {6 days}, {7 days}, {8. razred}",0.5
"{6 days}, {7 days} => {8. razred}, {Okužba s Covid-19}",0.8571428571428571
"{6 days}, {8. razred} => {7 days}, {Okužba s Covid-19}",0.75
"{6 days}, {Okužba s Covid-19} => {7 days}, {8. razred}",0.75
"{7 days}, {8. razred} => {6 days}, {Okužba s Covid-19}",0.8571428571428571
"{7 days}, {Okužba s Covid-19} => {6 days}, {8. razred}",0.5454545454545454
"{8. razred}, {Okužba s Covid-19} => {6 days}, {7 days}",0.8571428571428571
"{6 days}, {7 days}, {8. razred} => {Okužba s Covid-19}",0.8571428571428571
"{6 days}, {7 days}, {Okužba s Covid-19} => {8. razred}",0.8571428571428571
"{6 days}, {8. razred}, {Okužba s Covid-19} => {7 days}",1.0
"{7 days}, {8. razred}, {Okužba s Covid-19} => {6 days}",1.0
