Sequence,Support,Relative Frequency
"{srednje trajanje}, {Primorsko-notranjska}, {Sum na okužbo}",1,0.5
"{VRTEC}, {srednje trajanje}, {Jugovzhodna Slovenija}",1,0.5
"{VRTEC}, {Okužba s Covid-19}, {Jugovzhodna Slovenija}",1,0.5
"{VRTEC}, {Jugovzhodna Slovenija}, {Okužba s Covid-19}",1,0.5
"{VRTEC}, {srednje trajanje}, {Okužba s Covid-19}",1,0.5
"{Primorsko-notranjska}, {VRTEC}, {Sum na okužbo}",1,0.5
"{srednje trajanje}, {Sum na okužbo}, {VRTEC}",1,0.5
"{VRTEC}, {Primorsko-notranjska}, {Sum na okužbo}",1,0.5
"{srednje trajanje}, {Sum na okužbo}, {Primorsko-notranjska}",1,0.5
"{Jugovzhodna Slovenija}, {VRTEC}, {srednje trajanje}, {Okužba s Covid-19}",1,0.5
"{Okužba s Covid-19}, {srednje trajanje}, {VRTEC}, {Jugovzhodna Slovenija}",1,0.5
"{srednje trajanje}, {VRTEC}, {Okužba s Covid-19}, {Jugovzhodna Slovenija}",1,0.5
"{Primorsko-notranjska}, {Sum na okužbo}, {VRTEC}, {srednje trajanje}",1,0.5
"{VRTEC}, {srednje trajanje}, {Okužba s Covid-19}, {Jugovzhodna Slovenija}",1,0.5
"{srednje trajanje}, {Sum na okužbo}, {Primorsko-notranjska}, {VRTEC}",1,0.5
"{VRTEC}, {Jugovzhodna Slovenija}, {Okužba s Covid-19}, {srednje trajanje}",1,0.5
"{Jugovzhodna Slovenija}, {VRTEC}, {Okužba s Covid-19}, {srednje trajanje}",1,0.5
"{Okužba s Covid-19}, {srednje trajanje}, {Jugovzhodna Slovenija}, {VRTEC}",1,0.5
"{srednje trajanje}, {Sum na okužbo}, {VRTEC}, {Primorsko-notranjska}",1,0.5
"{srednje trajanje}, {Primorsko-notranjska}, {VRTEC}, {Sum na okužbo}",1,0.5
"{Okužba s Covid-19}, {Jugovzhodna Slovenija}, {VRTEC}, {srednje trajanje}",1,0.5
"{VRTEC}, {srednje trajanje}, {Primorsko-notranjska}, {Sum na okužbo}",1,0.5
"{Primorsko-notranjska}, {srednje trajanje}, {Sum na okužbo}, {VRTEC}",1,0.5
"{srednje trajanje}, {VRTEC}, {Primorsko-notranjska}, {Sum na okužbo}",1,0.5
"{Primorsko-notranjska}, {VRTEC}, {srednje trajanje}, {Sum na okužbo}",1,0.5
"{Sum na okužbo}, {VRTEC}, {Primorsko-notranjska}, {srednje trajanje}",1,0.5
"{srednje trajanje}, {Okužba s Covid-19}, {VRTEC}, {Jugovzhodna Slovenija}",1,0.5
"{Primorsko-notranjska}, {Sum na okužbo}, {srednje trajanje}, {VRTEC}",1,0.5
"{Sum na okužbo}, {srednje trajanje}, {VRTEC}, {Primorsko-notranjska}",1,0.5
"{VRTEC}, {Primorsko-notranjska}, {Sum na okužbo}, {srednje trajanje}",1,0.5
"{Jugovzhodna Slovenija}, {Okužba s Covid-19}, {VRTEC}, {srednje trajanje}",1,0.5
"{srednje trajanje}, {Okužba s Covid-19}, {Jugovzhodna Slovenija}, {VRTEC}",1,0.5
"{Primorsko-notranjska}, {VRTEC}, {Sum na okužbo}, {srednje trajanje}",1,0.5
"{Sum na okužbo}, {VRTEC}, {srednje trajanje}, {Primorsko-notranjska}",1,0.5
"{Okužba s Covid-19}, {Jugovzhodna Slovenija}, {srednje trajanje}, {VRTEC}",1,0.5
"{Sum na okužbo}, {srednje trajanje}, {Primorsko-notranjska}, {VRTEC}",1,0.5
"{VRTEC}, {Sum na okužbo}, {Primorsko-notranjska}, {srednje trajanje}",1,0.5
"{srednje trajanje}, {Jugovzhodna Slovenija}, {VRTEC}, {Okužba s Covid-19}",1,0.5
"{Sum na okužbo}, {Primorsko-notranjska}, {VRTEC}, {srednje trajanje}",1,0.5
"{srednje trajanje}, {Jugovzhodna Slovenija}, {Okužba s Covid-19}, {VRTEC}",1,0.5
"{srednje trajanje}, {VRTEC}, {Sum na okužbo}, {Primorsko-notranjska}",1,0.5
"{srednje trajanje}, {Primorsko-notranjska}, {Sum na okužbo}, {VRTEC}",1,0.5
"{Jugovzhodna Slovenija}, {Okužba s Covid-19}, {srednje trajanje}, {VRTEC}",1,0.5
"{Jugovzhodna Slovenija}, {srednje trajanje}, {VRTEC}, {Okužba s Covid-19}",1,0.5
"{VRTEC}, {srednje trajanje}, {Sum na okužbo}, {Primorsko-notranjska}",1,0.5
"{VRTEC}, {Sum na okužbo}, {srednje trajanje}, {Primorsko-notranjska}",1,0.5
"{Primorsko-notranjska}, {srednje trajanje}, {VRTEC}, {Sum na okužbo}",1,0.5
"{Sum na okužbo}, {Primorsko-notranjska}, {srednje trajanje}, {VRTEC}",1,0.5
"{Jugovzhodna Slovenija}, {srednje trajanje}, {Okužba s Covid-19}, {VRTEC}",1,0.5
"{VRTEC}, {Okužba s Covid-19}, {srednje trajanje}, {Jugovzhodna Slovenija}",1,0.5
"{VRTEC}, {Okužba s Covid-19}, {Jugovzhodna Slovenija}, {srednje trajanje}",1,0.5
"{VRTEC}, {srednje trajanje}, {Jugovzhodna Slovenija}, {Okužba s Covid-19}",1,0.5
"{Okužba s Covid-19}, {VRTEC}, {srednje trajanje}, {Jugovzhodna Slovenija}",1,0.5
"{VRTEC}, {Jugovzhodna Slovenija}, {srednje trajanje}, {Okužba s Covid-19}",1,0.5
"{VRTEC}, {Primorsko-notranjska}, {srednje trajanje}, {Sum na okužbo}",1,0.5
"{srednje trajanje}, {VRTEC}, {Jugovzhodna Slovenija}, {Okužba s Covid-19}",1,0.5
"{Okužba s Covid-19}, {VRTEC}, {Jugovzhodna Slovenija}, {srednje trajanje}",1,0.5
